zoom,epoch,batch_id,theta_x,theta_y,theta_z,loss,phi,gamma,rho
3,2,14,-0.43568653,0.24792577,-0.4858131,1.25,-0.08695831149816513,0.01357326190918684,0.07033998519182205
3,2,15,-0.43776795,0.24718092,-0.4837223,1.375,-0.08710301667451859,0.01366313174366951,0.07048716396093369
3,2,16,-0.436637,0.24736127,-0.48381454,0.875,-0.08708495646715164,0.013744253665208817,0.07051511853933334
3,2,17,-0.43692306,0.24708362,-0.48390636,0.75,-0.08713987469673157,0.013797758147120476,0.07059046626091003
3,2,18,-0.43803233,0.24941914,-0.4834217,1.375,-0.08718562126159668,0.013733730651438236,0.07059046626091003
3,2,19,-0.4386726,0.2476536,-0.48290026,1.1875,-0.08721358329057693,0.013528944924473763,0.07064101845026016
3,2,20,-0.44149756,0.25083685,-0.48557422,1.625,-0.08727476000785828,0.013750787824392319,0.07061399519443512
3,2,21,-0.44121912,0.24748892,-0.4844831,0.9375,-0.08733546733856201,0.013644235208630562,0.07069379091262817
3,2,22,-0.44407722,0.25101638,-0.48604128,1.0,-0.08741644769906998,0.014000740833580494,0.07076342403888702
3,2,23,-0.44251403,0.24757253,-0.48444983,1.6875,-0.0874570831656456,0.013891969807446003,0.07082290202379227
3,3,0,-0.44409916,0.24729681,-0.48287937,0.8125,-0.08765072375535965,0.014381040818989277,0.070957712829113
3,3,1,-0.4446416,0.24772598,-0.48289037,0.9375,-0.08770199120044708,0.01432139053940773,0.07103855162858963
3,3,2,-0.44690633,0.2476072,-0.4833732,0.75,-0.08769834041595459,0.014334091916680336,0.07100366801023483
3,3,3,-0.44423163,0.25010768,-0.4838712,1.1875,-0.08769559860229492,0.014329674653708935,0.07093848288059235
3,3,4,-0.44571865,0.24936639,-0.48358956,1.125,-0.08784391731023788,0.014161757193505764,0.07129361480474472
3,3,5,-0.445115,0.25114304,-0.48388422,1.3125,-0.08788669854402542,0.014283208176493645,0.07120145112276077
3,3,6,-0.44275782,0.25412184,-0.4838584,0.8125,-0.08797506988048553,0.014200407080352306,0.07140373438596725
3,3,7,-0.44936103,0.26035368,-0.48981863,1.4375,-0.088071309030056,0.014130335301160812,0.07155773043632507
3,3,8,-0.4518106,0.26053894,-0.48819396,1.25,-0.08809453248977661,0.013856329955160618,0.07129695266485214
3,3,9,-0.45143723,0.2614225,-0.4873324,0.875,-0.08815166354179382,0.013817659579217434,0.07121153175830841
3,3,10,-0.45183748,0.25769252,-0.4865498,1.1875,-0.08818454295396805,0.013746981509029865,0.07112610340118408
3,3,11,-0.45248783,0.25542983,-0.48619026,0.75,-0.08824435621500015,0.014003084041178226,0.07112610340118408
3,3,12,-0.4505219,0.25216666,-0.4848454,1.375,-0.08826635032892227,0.014239919371902943,0.07108225673437119
3,3,13,-0.4506608,0.25252178,-0.48423767,0.8125,-0.08836320042610168,0.014447561465203762,0.071295827627182
3,3,14,-0.4510968,0.25410298,-0.48445043,1.375,-0.0884309709072113,0.014364151284098625,0.07126997411251068
3,3,15,-0.4512698,0.25501546,-0.48533154,0.8125,-0.08841318637132645,0.014189084060490131,0.07129581272602081
3,3,16,-0.45559213,0.25785595,-0.48883513,1.125,-0.08846531808376312,0.014144371263682842,0.07133740186691284
3,3,17,-0.45457685,0.25842506,-0.48877934,0.5,-0.08844625949859619,0.014049885794520378,0.07112722843885422
3,3,18,-0.45504296,0.2570391,-0.48845285,0.8125,-0.08852032572031021,0.01409297063946724,0.07129354774951935
3,3,19,-0.45866075,0.2619087,-0.48886862,1.1875,-0.08854442834854126,0.014378963969647884,0.07127106189727783
3,3,20,-0.45817024,0.26111767,-0.48841313,0.75,-0.08863075077533722,0.014242575503885746,0.07139131426811218
3,3,21,-0.45650026,0.26195022,-0.4880564,0.875,-0.08866914361715317,0.01440493669360876,0.07143404334783554
3,3,22,-0.45558178,0.26249275,-0.48839378,0.6875,-0.08876902610063553,0.014349756762385368,0.0715576708316803
3,3,23,-0.4550798,0.2608614,-0.48772782,1.125,-0.08880539238452911,0.014279691502451897,0.07169589400291443
3,4,0,-0.4574764,0.26146308,-0.48704955,1.0625,-0.08884739130735397,0.014365339651703835,0.07177796214818954
3,4,1,-0.4612394,0.2625095,-0.48817903,1.1875,-0.0888703241944313,0.014262547716498375,0.07168807834386826
3,4,2,-0.463507,0.26140827,-0.4871891,1.0,-0.0888904258608818,0.014127744361758232,0.07159366458654404
3,4,3,-0.46649224,0.26086557,-0.48741296,1.0625,-0.08892816305160522,0.014302765019237995,0.07158583402633667
3,4,4,-0.46574232,0.26275188,-0.4880697,1.0,-0.08888966590166092,0.014413074590265751,0.07135213166475296
3,4,5,-0.4621535,0.26242328,-0.48760882,1.0625,-0.08894964307546616,0.014257345348596573,0.07141732424497604
3,4,6,-0.4627482,0.26273835,-0.4874489,0.75,-0.08910417556762695,0.014211702160537243,0.0719287320971489
3,4,7,-0.4635658,0.25982308,-0.48618454,0.875,-0.08911987394094467,0.014211702160537243,0.0719287320971489
3,4,8,-0.46507645,0.26075897,-0.48655558,1.0,-0.08921966701745987,0.014440365135669708,0.07199621200561523
3,4,9,-0.46218306,0.26500636,-0.48711973,0.625,-0.08926036208868027,0.014453023672103882,0.07195241749286652
3,4,10,-0.4621279,0.26638153,-0.48635343,0.625,-0.08933810889720917,0.014286903664469719,0.07210195809602737
3,4,11,-0.4623457,0.26694402,-0.4863012,0.75,-0.08936233073472977,0.014259358868002892,0.07216944545507431
3,4,12,-0.46402884,0.2656233,-0.48459867,1.1875,-0.08941518515348434,0.014131245203316212,0.07217171788215637
3,4,13,-0.46621624,0.26698458,-0.48464987,0.625,-0.08947228640317917,0.0142228277400136,0.07211105525493622
3,4,14,-0.46514863,0.26595023,-0.4837619,0.4375,-0.08947094529867172,0.0141520444303751,0.0720166563987732
3,4,15,-0.46781948,0.26772374,-0.48625046,0.875,-0.08950862288475037,0.014274212531745434,0.07217074930667877
3,4,16,-0.46843666,0.26872,-0.48694667,1.0,-0.08955362439155579,0.014254831708967686,0.07211785018444061
